Organization Code,Organization Name,School Code,School Name,TOTAL,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,,,Created 11-5-12
1570,PARK (ESTES PARK) R-3,2788,ESTES PARK OPTIONS SCHOOL,32,0,0,0,0,1,0,0,,,
1570,PARK (ESTES PARK) R-3,2790,ESTES PARK K-5 SCHOOL,518,0.00965251,0.015444015,0.007722008,0.277992278,0.667953668,0.00965251,0.011583012,,,
1570,PARK (ESTES PARK) R-3,2792,ESTES PARK MIDDLE SCHOOL,246,0.004065041,0.024390244,0.020325203,0.199186992,0.719512195,0.004065041,0.028455285,,,
1570,PARK (ESTES PARK) R-3,2794,ESTES PARK HIGH SCHOOL,379,0.01055409,0.013192612,0.01055409,0.163588391,0.786279683,0.002638522,0.013192612,,,
1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL,300,0.023333333,0.02,0.006666667,0.71,0.24,0,0,,,
1580,TRINIDAD 1,2481,ECKHART ELEMENTARY SCHOOL,229,0.013100437,0.004366812,0.013100437,0.737991266,0.218340611,0,0.013100437,,,
1580,TRINIDAD 1,2944,FISHER'S PEAK ELEMENTARY SCHOOL,441,0.01814059,0.022675737,0.015873016,0.614512472,0.324263039,0,0.004535147,,,
1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,395,0.010126582,0.010126582,0,0.637974684,0.33164557,0.002531646,0.007594937,,,
1590,PRIMERO REORGANIZED 2,7160,PRIMERO ELEMENTARY SCHOOL,103,0,0,0,0.466019417,0.533980583,0,0,,,
1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,86,0,0.011627907,0,0.372093023,0.61627907,0,0,,,
1600,HOEHNE REORGANIZED 3,4044,HOEHNE ELEMENTARY SCHOOL,177,0,0.011299435,0,0.429378531,0.548022599,0,0.011299435,,,
1600,HOEHNE REORGANIZED 3,4045,HOEHNE JUNIOR HIGH SCHOOL,56,0,0,0,0.5,0.446428571,0.017857143,0.035714286,,,
1600,HOEHNE REORGANIZED 3,4048,HOEHNE HIGH SCHOOL,118,0,0,0,0.36440678,0.610169492,0.008474576,0.016949153,,,
1620,AGUILAR REORGANIZED 6,0058,AGUILAR ELEMENTARY SCHOOL,59,0,0,0,0.593220339,0.406779661,0,0,,,
1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,35,0.028571429,0,0,0.428571429,0.542857143,0,0,,,
1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,409,0.019559902,0.007334963,0.046454768,0.239608802,0.640586797,0.002444988,0.04400978,,,
1750,BRANSON REORGANIZED 82,0974,BRANSON ELEMENTARY SCHOOL,20,0,0,0.15,0.3,0.45,0,0.1,,,
1750,BRANSON REORGANIZED 82,0978,BRANSON UNDIVIDED HIGH SCHOOL,9,0,0,0,0.222222222,0.777777778,0,0,,,
1760,KIM REORGANIZED 88,4690,KIM ELEMENTARY SCHOOL,30,0,0,0,0.066666667,0.933333333,0,0,,,
1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,27,0,0,0,0.111111111,0.888888889,0,0,,,
1780,GENOA-HUGO C113,4158,GENOA-HUGO ELEMENTARY SCHOOL,100,0,0,0.03,0.03,0.94,0,0,,,
1780,GENOA-HUGO C113,4160,GENOA-HUGO MIDDLE SCHOOL,40,0,0,0,0.1,0.9,0,0,,,
1780,GENOA-HUGO C113,4162,GENOA-HUGO SENIOR HIGH SCHOOL,45,0,0,0.022222222,0,0.977777778,0,0,,,
1790,LIMON RE-4J,5132,LIMON ELEMENTARY SCHOOL,173,0.011560694,0.01734104,0.028901734,0.161849711,0.757225434,0.011560694,0.011560694,,,
1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,278,0.010791367,0,0.032374101,0.097122302,0.830935252,0,0.028776978,,,
1810,KARVAL RE-23,4502,KARVAL ELEMENTARY SCHOOL,16,0,0,0,0,1,0,0,,,
1810,KARVAL RE-23,4504,KARVAL ONLINE EDUCATION,155,0.019354839,0.006451613,0.025806452,0.083870968,0.864516129,0,0,,,
1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,23,0,0.043478261,0,0,0.956521739,0,0,,,
1828,VALLEY RE-1,0202,SMITH HIGH SCHOOL,21,0,0,0,0.428571429,0.523809524,0,0.047619048,,,
1828,VALLEY RE-1,0515,AYRES ELEMENTARY SCHOOL,437,0.004576659,0.006864989,0.009153318,0.279176201,0.670480549,0.00228833,0.027459954,,,
1828,VALLEY RE-1,1220,CALICHE ELEMENTARY SCHOOL,154,0,0,0.006493506,0.12987013,0.824675325,0,0.038961039,,,
1828,VALLEY RE-1,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,128,0.0078125,0,0,0.1171875,0.8671875,0,0.0078125,,,
1828,VALLEY RE-1,1321,CAMPBELL ELEMENTARY SCHOOL,421,0.026128266,0.009501188,0.007125891,0.280285036,0.641330166,0.004750594,0.03087886,,,
1828,VALLEY RE-1,3729,HAGEN EARLY EDUCATION CENTER,151,0,0.006622517,0.026490066,0.21192053,0.735099338,0,0.01986755,,,
1828,VALLEY RE-1,8256,STERLING MIDDLE SCHOOL,444,0.006756757,0.006756757,0.013513514,0.274774775,0.666666667,0,0.031531532,,,
1828,VALLEY RE-1,8260,STERLING HIGH SCHOOL,594,0.003367003,0.008417508,0.005050505,0.264309764,0.69023569,0.001683502,0.026936027,,,
1850,FRENCHMAN RE-3,2980,FLEMING ELEMENTARY SCHOOL,100,0,0,0,0.12,0.87,0,0.01,,,
1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,85,0,0.011764706,0,0.117647059,0.858823529,0,0.011764706,,,
1860,BUFFALO RE-4,5802,MERINO ELEMENTARY SCHOOL,155,0.019354839,0,0.025806452,0.077419355,0.877419355,0,0,,,
1860,BUFFALO RE-4,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,154,0,0.012987013,0.038961039,0.097402597,0.824675325,0,0.025974026,,,
1870,PLATEAU RE-5,6834,PEETZ ELEMENTARY SCHOOL,92,0,0,0,0.032608696,0.956521739,0,0.010869565,,,
1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,90,0,0,0,0.022222222,0.955555556,0,0.022222222,,,
1980,DE BEQUE 49JT,2122,DE BEQUE ELEMENTARY SCHOOL,88,0,0,0,0.102272727,0.886363636,0,0.011363636,,,
1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,37,0.054054054,0,0,0.108108108,0.783783784,0,0.054054054,,,
1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,136,0.036764706,0,0.117647059,0.294117647,0.551470588,0,0,,,
1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,200,0,0.015,0,0.115,0.87,0,0,,,
1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,76,0,0,0,0.184210526,0.789473684,0.013157895,0.013157895,,,
1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,77,0,0,0,0.12987013,0.844155844,0,0.025974026,,,
2000,MESA COUNTY VALLEY 51,0000,NOT IN A SCHOOL,3,0,0,0,0,1,0,0,,,
2000,MESA COUNTY VALLEY 51,0262,APPLETON ELEMENTARY SCHOOL,399,0.010025063,0.032581454,0.010025063,0.137844612,0.77443609,0.005012531,0.030075188,,,
2000,MESA COUNTY VALLEY 51,0361,FRUITA 8/9 SCHOOL,743,0.006729475,0.006729475,0.004037685,0.123822342,0.823687752,0,0.034993271,,,
2000,MESA COUNTY VALLEY 51,0362,RIM ROCK ELEMENTARY SCHOOL,671,0.005961252,0.010432191,0,0.15052161,0.785394933,0.011922504,0.035767511,,,
2000,MESA COUNTY VALLEY 51,0363,PEAR PARK ELEMENTARY SCHOOL,477,0.014675052,0.006289308,0.002096436,0.268343816,0.675052411,0.002096436,0.031446541,,,
2000,MESA COUNTY VALLEY 51,0900,BOOKCLIFF MIDDLE SCHOOL,600,0.013333333,0.011666667,0.006666667,0.37,0.573333333,0.001666667,0.023333333,,,
2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,213,0.018779343,0.009389671,0.004694836,0.107981221,0.812206573,0,0.046948357,,,
2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,1572,0.019083969,0.006997455,0.010178117,0.258905852,0.681933842,0.001272265,0.021628499,,,
2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,376,0.015957447,0.007978723,0.015957447,0.284574468,0.635638298,0,0.039893617,,,
2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,472,0.008474576,0.006355932,0.012711864,0.423728814,0.504237288,0,0.044491525,,,
2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,500,0.004,0.002,0,0.34,0.62,0,0.034,,,
2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,257,0.015564202,0.015564202,0.003891051,0.120622568,0.821011673,0,0.023346304,,,
2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,372,0.005376344,0.008064516,0.010752688,0.336021505,0.620967742,0,0.018817204,,,
2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,272,0,0.003676471,0,0.746323529,0.25,0,0,,,
2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,469,0.004264392,0.014925373,0.012793177,0.215351812,0.707889126,0,0.044776119,,,
2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,150,0,0,0.013333333,0.086666667,0.853333333,0,0.046666667,,,
2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,518,0.007722008,0.003861004,0.003861004,0.140926641,0.808880309,0.005791506,0.028957529,,,
2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,488,0.010245902,0,0.006147541,0.266393443,0.678278689,0,0.038934426,,,
2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,45,0,0,0,0.111111111,0.866666667,0,0.022222222,,,
2000,MESA COUNTY VALLEY 51,3469,GLADE PARK COMMUNITY SCHOOL,22,0,0,0,0,0.954545455,0,0.045454545,,,
2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,1760,0.007954545,0.008522727,0.011931818,0.214772727,0.725,0.000568182,0.03125,,,
2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,647,0.018547141,0.00618238,0.015455951,0.234930448,0.714064915,0.001545595,0.00927357,,,
2000,MESA COUNTY VALLEY 51,3604,GRANDE RIVER VIRTUAL ACADEMY,156,0.012820513,0.006410256,0,0.108974359,0.83974359,0,0.032051282,,,
2000,MESA COUNTY VALLEY 51,4084,LINCOLN PARK PRESCHOOL,23,0,0,0.043478261,0.260869565,0.695652174,0,0,,,
2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,361,0.024930748,0,0.005540166,0.177285319,0.764542936,0,0.027700831,,,
2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,260,0.007692308,0.011538462,0,0.138461538,0.830769231,0,0.011538462,,,
2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,370,0.005405405,0.018918919,0.002702703,0.032432432,0.937837838,0,0.002702703,,,
2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,454,0.002202643,0.004405286,0.00660793,0.165198238,0.803964758,0,0.017621145,,,
2000,MESA COUNTY VALLEY 51,6055,CAREER CENTER PRESCHOOL,22,0,0,0,0.363636364,0.636363636,0,0,,,
2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,1284,0.030373832,0.005451713,0.007009346,0.073987539,0.857476636,0.002336449,0.023364486,,,
2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,618,0.011326861,0,0.011326861,0.273462783,0.684466019,0,0.019417476,,,
2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,460,0.008695652,0.008695652,0.002173913,0.404347826,0.545652174,0,0.030434783,,,
2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,491,0.010183299,0.010183299,0.00610998,0.199592668,0.720977597,0,0.052953157,,,
2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,530,0.013207547,0.009433962,0.001886792,0.232075472,0.703773585,0,0.039622642,,,
2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,1010,0.012871287,0.00990099,0.005940594,0.224752475,0.713861386,0.000990099,0.031683168,,,
2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,416,0.014423077,0.004807692,0.009615385,0.197115385,0.723557692,0,0.050480769,,,
2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,244,0.012295082,0.004098361,0.008196721,0.229508197,0.713114754,0,0.032786885,,,
2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,568,0.00528169,0.01056338,0.003521127,0.147887324,0.799295775,0,0.033450704,,,
2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,534,0.014981273,0.005617978,0.009363296,0.397003745,0.535580524,0,0.037453184,,,
2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,610,0.006557377,0.008196721,0.004918033,0.149180328,0.798360656,0.003278689,0.029508197,,,
2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,417,0.004796163,0,0.004796163,0.175059952,0.78177458,0,0.033573141,,,
2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,610,0.004918033,0.006557377,0.013114754,0.208196721,0.737704918,0.001639344,0.027868852,,,
2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,366,0.008196721,0.008196721,0.019125683,0.172131148,0.756830601,0.005464481,0.030054645,,,
2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,416,0.007211538,0.016826923,0.004807692,0.158653846,0.805288462,0,0.007211538,,,
2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,232,0,0.004310345,0.004310345,0.125,0.827586207,0,0.038793103,,,
2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,439,0.006833713,0.011389522,0.004555809,0.134396355,0.817767654,0,0.025056948,,,
2010,CREEDE CONSOLIDATED 1,1962,LAMB ELEMENTARY SCHOOL,38,0,0,0,0.131578947,0.842105263,0,0.026315789,,,
2010,CREEDE CONSOLIDATED 1,1966,CREEDE MIDDLE/HIGH SCHOOL,43,0,0,0,0.209302326,0.76744186,0,0.023255814,,,
2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,273,0.014652015,0,0,0.358974359,0.597069597,0,0.029304029,,,
2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,498,0.012048193,0.006024096,0.006024096,0.206827309,0.753012048,0,0.016064257,,,
2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,49,0,0,0.020408163,0.326530612,0.632653061,0.020408163,0,,,
2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,260,0.011538462,0,0,0.292307692,0.669230769,0,0.026923077,,,
2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL ELEMENTARY SCHOOL,12,0,0,0,0.083333333,0.833333333,0,0.083333333,,,
2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,608,0.013157895,0.003289474,0.006578947,0.152960526,0.814144737,0.003289474,0.006578947,,,
2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,296,0.013513514,0.003378378,0.003378378,0.14527027,0.817567568,0,0.016891892,,,
2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,303,0.00660066,0,0.00330033,0.171617162,0.782178218,0,0.03630363,,,
2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,35,0.342857143,0,0,0.342857143,0.257142857,0,0.057142857,,,
2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,624,0.253205128,0.008012821,0.006410256,0.177884615,0.536858974,0,0.017628205,,,
2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,363,0.261707989,0.005509642,0.005509642,0.157024793,0.542699725,0,0.027548209,,,
2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,126,0.007936508,0,0.007936508,0.119047619,0.833333333,0,0.031746032,,,
2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,324,0.358024691,0.00308642,0.00308642,0.25308642,0.342592593,0,0.040123457,,,
2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,394,0.312182741,0.007614213,0.002538071,0.157360406,0.510152284,0,0.010152284,,,
2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,679,0.234167894,0.004418262,0.008836524,0.172312224,0.544918999,0,0.035346097,,,
2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,28,0,0,0,0.142857143,0.857142857,0,0,,,
2035,MONTEZUMA-CORTEZ RE-1,7430,PRESCHOOL/JUMPSTART,87,0.16091954,0,0.022988506,0.218390805,0.597701149,0,0,,,
2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,170,0.305882353,0,0.005882353,0.129411765,0.547058824,0,0.011764706,,,
2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,289,0.024221453,0.003460208,0.003460208,0.128027682,0.830449827,0,0.010380623,,,
2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,163,0.042944785,0.006134969,0,0.061349693,0.889570552,0,0,,,
2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,212,0.037735849,0.009433962,0.014150943,0.04245283,0.877358491,0,0.018867925,,,
2055,DOLORES RE-4A,8500,TEDDY BEAR PRESCHOOL,58,0.034482759,0,0,0.137931034,0.793103448,0,0.034482759,,,
2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,175,0.062857143,0,0,0.142857143,0.76,0,0.034285714,,,
2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,88,0.011363636,0,0,0.147727273,0.840909091,0,0,,,
2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,111,0.081081081,0,0.009009009,0.144144144,0.747747748,0.009009009,0.009009009,,,
2180,MONTROSE COUNTY RE-1J,0000,NOT IN A SCHOOL,1,0,0,0,0,1,0,0,,,
2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,547,0.007312614,0,0.003656307,0.407678245,0.55393053,0,0.027422303,,,
2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,466,0,0.002145923,0.006437768,0.169527897,0.800429185,0,0.021459227,,,
2180,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,285,0,0.007017544,0.007017544,0.603508772,0.375438596,0,0.007017544,,,
2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,552,0.009057971,0.005434783,0,0.440217391,0.519927536,0,0.025362319,,,
2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,523,0.005736138,0.009560229,0.003824092,0.252390057,0.695984704,0.001912046,0.030592734,,,
2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,1380,0.008695652,0.005797101,0.002173913,0.279710145,0.682608696,0.000724638,0.020289855,,,
2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,37,0,0,0,0.243243243,0.675675676,0,0.081081081,,,
2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,405,0.002469136,0.002469136,0.004938272,0.614814815,0.340740741,0,0.034567901,,,
2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,408,0.007352941,0.009803922,0.014705882,0.370098039,0.585784314,0,0.012254902,,,
2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,444,0.006756757,0,0,0.52027027,0.466216216,0,0.006756757,,,
2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,284,0.003521127,0,0.003521127,0.454225352,0.514084507,0,0.024647887,,,
2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,369,0.008130081,0.002710027,0.005420054,0.441734417,0.514905149,0,0.027100271,,,
2180,MONTROSE COUNTY RE-1J,6807,PASSAGE CHARTER SCHOOL,22,0,0,0,0.727272727,0.272727273,0,0,,,
2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,411,0.00729927,0.00486618,0.00243309,0.306569343,0.632603406,0,0.04622871,,,
2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,160,0.00625,0,0.0125,0.31875,0.6375,0,0.025,,,
2190,WEST END RE-2,6196,NATURITA ELEMENTARY & MIDDLE SCHOOL,194,0.005154639,0.005154639,0,0.06185567,0.922680412,0,0.005154639,,,
2190,WEST END RE-2,6436,NUCLA HIGH SCHOOL,88,0.022727273,0,0.011363636,0.090909091,0.852272727,0,0.022727273,,,
2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,56,0.071428571,0,0.071428571,0.035714286,0.803571429,0,0.017857143,,,
2395,BRUSH RE-2(J),1094,BRUSH MIDDLE SCHOOL,343,0.002915452,0,0.005830904,0.501457726,0.463556851,0,0.026239067,,,
2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,447,0,0.002237136,0.011185682,0.492170022,0.474272931,0,0.020134228,,,
2395,BRUSH RE-2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,327,0.003058104,0.009174312,0.003058104,0.510703364,0.4617737,0,0.012232416,,,
2395,BRUSH RE-2(J),8832,THOMSON PRIMARY SCHOOL,384,0.002604167,0.002604167,0.010416667,0.447916667,0.5078125,0.005208333,0.0234375,,,
2405,FORT MORGAN RE-3,0492,BAKER CENTRAL SCHOOL,459,0.013071895,0.002178649,0.019607843,0.636165577,0.320261438,0,0.008714597,,,
2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,293,0.003412969,0.003412969,0.013651877,0.57337884,0.38225256,0.003412969,0.020477816,,,
2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,487,0.006160164,0.002053388,0.032854209,0.622176591,0.328542094,0,0.008213552,,,
2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,910,0.007692308,0.005494505,0.042857143,0.558241758,0.378021978,0,0.007692308,,,
2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,320,0.00625,0.003125,0.0125,0.525,0.44375,0,0.009375,,,
2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,39,0,0,0,0.615384615,0.358974359,0,0.025641026,,,
2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,298,0.003355705,0.010067114,0.070469799,0.724832215,0.181208054,0,0.010067114,,,
2405,FORT MORGAN RE-3,7856,SHERMAN EARLY CHILDHOOD CENTER,388,0.00257732,0.007731959,0.056701031,0.618556701,0.304123711,0.00257732,0.007731959,,,
2505,WELDON VALLEY RE-20(J),9352,WELDON VALLEY ELEMENTARY SCHOOL,124,0,0,0,0.14516129,0.85483871,0,0,,,
2505,WELDON VALLEY RE-20(J),9356,WELDON VALLEY JUNIOR HIGH SCHOOL,36,0,0,0,0.083333333,0.916666667,0,0,,,
2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY HIGH SCHOOL,52,0,0,0,0.096153846,0.903846154,0,0,,,
2515,WIGGINS RE-50(J),9263,WIGGINS MIDDLE SCHOOL,110,0.009090909,0.009090909,0,0.209090909,0.754545455,0,0.018181818,,,
2515,WIGGINS RE-50(J),9576,WIGGINS ELEMENTARY SCHOOL,284,0.014084507,0.007042254,0.007042254,0.313380282,0.626760563,0,0.031690141,,,
2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,143,0,0,0.006993007,0.265734266,0.692307692,0,0.034965035,,,
2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,399,0.007518797,0.002506266,0.005012531,0.654135338,0.313283208,0,0.01754386,,,
2520,EAST OTERO R-1,4843,LA JUNTA PRIMARY SCHOOL,338,0.00295858,0.00591716,0.00591716,0.695266272,0.272189349,0,0.017751479,,,
2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,556,0.001798561,0.003597122,0.001798561,0.613309353,0.350719424,0,0.028776978,,,
2530,ROCKY FORD R-2,5114,JEFFERSON INTERMEDIATE SCHOOL,282,0.007092199,0.003546099,0.003546099,0.726950355,0.258865248,0,0,,,
2530,ROCKY FORD R-2,7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,327,0.003058104,0.009174312,0.012232416,0.681957187,0.290519878,0,0.003058104,,,
2530,ROCKY FORD R-2,9264,WASHINGTON PRIMARY SCHOOL,268,0,0.01119403,0.007462687,0.679104478,0.298507463,0,0.003731343,,,
2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,91,0,0,0.010989011,0.681318681,0.307692308,0,0,,,
2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,72,0,0,0,0.638888889,0.361111111,0,0,,,
2540,FOWLER R-4J,0056,FOWLER ELEMENTARY SCHOOL,230,0,0,0,0.234782609,0.756521739,0,0.008695652,,,
2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,64,0,0,0,0.171875,0.796875,0,0.03125,,,
2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,113,0,0,0,0.159292035,0.831858407,0,0.008849558,,,
2560,CHERAW 31,1538,CHERAW ELEMENTARY SCHOOL,113,0,0,0,0.230088496,0.769911504,0,0,,,
2560,CHERAW 31,1546,CHERAW HIGH SCHOOL,51,0,0,0,0.078431373,0.921568627,0,0,,,
2560,CHERAW 31,1548,CHERAW MIDDLE SCHOOL,55,0.018181818,0,0,0.254545455,0.709090909,0,0.018181818,,,
2570,SWINK 33,8452,SWINK ELEMENTARY SCHOOL,193,0.005181347,0.067357513,0.015544041,0.25388601,0.652849741,0,0.005181347,,,
2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,162,0,0.037037037,0.018518519,0.216049383,0.728395062,0,0,,,
2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,108,0.009259259,0.027777778,0,0.12037037,0.833333333,0,0.009259259,,,
2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,29,0,0,0,0.068965517,0.931034483,0,0,,,
2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,57,0,0,0,0.105263158,0.877192982,0.01754386,0,,,
