Organization Code,School Code,Phone,School Name,Physical Address,Physical City,Physical State,Physical Zipcode,,Developed: 11-5-12
0900,1934,3033876175,COYOTE CREEK ELEMENTARY SCHOOL,2861 BANEBERRY COURT,HIGHLANDS RANCH,CO,80129,,
0900,2012,3033872800,CRESTHILL MIDDLE SCHOOL,9195 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,,
0900,2226,3033871300,CASTLE ROCK MIDDLE SCHOOL,2575 MEADOWS BOULEVARD,CASTLE ROCK,CO,80109,,
0900,2230,3033871000,DOUGLAS COUNTY HIGH SCHOOL,2842 FRONT STREET,CASTLE ROCK,CO,80104,,
0900,2232,3033875150,ROCK RIDGE ELEMENTARY SCHOOL,400 NORTH HERITAGE ROAD,CASTLE ROCK,CO,80104,,
0900,2233,3033878125,CHEROKEE TRAIL ELEMENTARY SCHOOL,17302 CLARKE FARMS DRIVE,PARKER,CO,80134,,
0900,2234,3033877075,EAGLE RIDGE ELEMENTARY SCHOOL,7716 TIMBERLINE ROAD,LONE TREE,CO,80124,,
0900,2338,3033872700,EAGLE ACADEMY,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,,
0900,2656,3033876325,ELDORADO ELEMENTARY SCHOOL,1305 TIMBERVALE TRAIL,HIGHLANDS RANCH,CO,80126,,
0900,2952,3033878385,MAMMOTH HEIGHTS ELEMENTARY,9500 STONEGATE PARKWAY,PARKER,CO,80134,,
0900,2953,7206418117,STONE MOUNTAIN ELEMENTARY,10625 WEATHERSFIELD WAY,HIGHLANDS RANCH,CO,80129,,
0900,2954,3033876005,ROXBOROUGH INTERMEDIATE,7370 VILLAGE CIRCLE EAST,LITTLETON,CO,80125,,
0900,2965,3033875225,FLAGSTONE ELEMENTARY SCHOOL,104 LOVINGTON STREET,CASTLE ROCK,CO,80104,,
0900,3138,3033877000,FOX CREEK ELEMENTARY SCHOOL,6585 COLLEGIATE DRIVE,HIGHLANDS RANCH,CO,80130,,
0900,3172,3033875300,FRANKTOWN ELEMENTARY SCHOOL,1384 NORTH STATE HIGHWAY 83 PO BOX 308,FRANKTOWN,CO,80116,,
0900,3241,3033878475,FRONTIER VALLEY ELEMENTARY SCHOOL,23919 EAST CANTERBERRY TRAIL,PARKER,CO,80138,,
0900,3928,3033876725,HERITAGE ELEMENTARY SCHOOL,3350 SUMMIT VIEW PARKWAY,HIGHLANDS RANCH,CO,80126,,
0900,3980,3033872500,HIGHLANDS RANCH HIGH SCHOOL,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,,
0900,3995,3039893539,HOPE ON-LINE,367 INVERNESS PARKWAY SUITE 225,ENGLEWOOD,CO,80112,,
0900,4271,3033870708,LEGEND HIGH SCHOOL,22219 HILLTOP ROAD,PARKER,CO,80134,,
0900,4292,3033878525,IRON HORSE ELEMENTARY SCHOOL,20151 TALLMAN DRIVE,PARKER,CO,80138,,
0900,4980,3033875375,LARKSPUR ELEMENTARY SCHOOL,1103 WEST PERRY PARK AVENUE,LARKSPUR,CO,80118,,
0900,5045,3033878725,LEGACY POINT ELEMENTARY SCHOOL,12736 SOUTH RED ROSA CIRCLE,PARKER,CO,80134,,
0900,5259,7208343767,STEM MIDDLE & HIGH SCHOOL,8773 RIDGELINE DRIVE,HIGHLANDS RANCH,CO,80129,,
0900,5405,3033879465,EDCSD: COLORADO CYBER SCHOOL,801 SOUTH PERRY STREET STE 130,CASTLE ROCK,CO,80104,,
0900,5607,3039139419,SAGE CANYON ELEMENTARY,2420 AUTUMN SAGE STREET,CASTLE ROCK,CO,80104,,
0900,5745,3033875425,MEADOW VIEW ELEMENTARY SCHOOL,3700 BUTTERFIELD CROSSING,CASTLE ROCK,CO,80109,,
0900,5843,3033870253,LONE TREE ELEMENTARY,9375 HERITAGE HILLS CIRCLE,LONE TREE,CO,80124,,
0900,5997,3033875626,D C S MONTESSORI CHARTER SCHOOL,311 EAST CASTLE PINES PARKWAY,CASTLE ROCK,CO,80108,,
0900,6152,3033878675,MOUNTAIN VIEW ELEMENTARY SCHOOL,8502 EAST PINERY PARKWAY,PARKER,CO,80134,,
0900,6164,3033871800,MOUNTAIN RIDGE MIDDLE SCHOOL,10590 MONTE VISTA WAY,HIGHLANDS RANCH,CO,80126,,
0900,6165,3033871500,MOUNTAIN VISTA HIGH SCHOOL,10585 MOUNTAIN VISTA RIDGE,HIGHLANDS RANCH,CO,80126,,
0900,6365,7205608238,SKYVIEW ACADEMY,6161 BUSINESS CENTER DRIVE,HIGHLANDS RANCH,CO,80124,,
0900,6396,3033878600,NORTHEAST ELEMENTARY SCHOOL,6598 NORTH STATE HIGHWAY 83,PARKER,CO,80134,,
0900,6406,3033876525,NORTHRIDGE ELEMENTARY SCHOOL,555 SOUTH PARK ROAD,HIGHLANDS RANCH,CO,80126,,
0900,6772,3033874300,SAGEWOOD MIDDLE SCHOOL,4725 FOX SPARROW ROAD,PARKER,CO,80134,,
0900,6773,3033873800,SIERRA MIDDLE SCHOOL,6651 PINE LANE AVENUE,PARKER,CO,80138,,
0900,6938,3033878075,PINE GROVE ELEMENTARY SCHOOL,10450 STONEGATE PARKWAY,PARKER,CO,80134,,
0900,6940,3033878275,PINE LANE ELEMENTARY,6485 E PONDEROSA DRIVE,PARKER,CO,80138,,
0900,6961,3033878400,PIONEER ELEMENTARY SCHOOL,10881 RIVA RIDGE STREET,PARKER,CO,80138,,
0900,7047,3032211070,PLATTE RIVER CHARTER ACADEMY,4085 LARK SPARROW ST.,HIGHLANDS RANCH,CO,80126,,
0900,7096,3033876000,ROXBOROUGH ELEMENTARY SCHOOL,8000 VILLAGE CIRCLE WEST,LITTLETON,CO,80125,,
0900,7118,3033874000,PONDEROSA HIGH SCHOOL,7007 EAST BAYOU GULCH ROAD,PARKER,CO,80134,,
0900,7134,3033878200,PRAIRIE CROSSING ELEMENTARY SCHOOL,11605 SOUTH BRADBURY RANCH DRIVE,PARKER,CO,80134,,
0900,7245,3033872300,RANCH VIEW MIDDLE SCHOOL,1731 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,,
0900,7297,3033877300,REDSTONE ELEMENTARY SCHOOL,9970 GLENSTONE CIRCLE,HIGHLANDS RANCH,CO,80130,,
0900,7319,3033878000,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,3960 TRAILBOSS LANE,CASTLE ROCK,CO,80104,,
0900,7435,3033873000,ROCK CANYON HIGH SCHOOL,5810 MAC ARTHUR RANCH ROAD,LITTLETON,CO,80124,,
0900,7448,3033873300,ROCKY HEIGHTS MIDDLE SCHOOL,11033 MONARCH BOULEVARD,LITTLETON,CO,80124,,
0900,7562,3033876400,SADDLE RANCH ELEMENTARY SCHOOL,805 WEST ENGLISH SPARROW TRAIL,HIGHLANDS RANCH,CO,80129,,
0900,7610,3033876600,SAND CREEK ELEMENTARY SCHOOL,8898 SOUTH MAPLEWOOD DRIVE,HIGHLANDS RANCH,CO,80126,,
0900,7718,3033875500,SEDALIA ELEMENTARY SCHOOL,5449 NORTH HUXTABLE STREET,SEDALIA,CO,80135,,
0900,8106,3033875260,SOARING HAWK ELEMENTARY SCHOOL,4665 TANGLEVINE DRIVE,CASTLE ROCK,CO,80109,,
0900,8126,3033875075,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,1100 SOUTH STREET,CASTLE ROCK,CO,80104,,
0900,8382,3033876800,SUMMIT VIEW ELEMENTARY SCHOOL,10200 SOUTH PIEDMONT DRIVE,HIGHLANDS RANCH,CO,80126,,
0900,8847,3033872000,THUNDERRIDGE HIGH SCHOOL,1991 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,,
0900,8853,3033875700,TIMBER TRAIL ELEMENTARY SCHOOL,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,CO,80108,,
0900,8897,3033876250,TRAILBLAZER ELEMENTARY SCHOOL,9760 SOUTH HACKBERRY,HIGHLANDS RANCH,CO,80126,,
0900,9592,3033876925,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,6585 LIONSHEAD PARKWAY,LITTLETON,CO,80124,,
0910,0037,9703288970,RED HILL ELEMENTARY SCHOOL,100 GRUNDEL WAY,GYPSUM,CO,81637,,
0910,0038,9703288930,BRUSH CREEK ELEMENTARY SCHOOL,333 EAGLE RANCH ROAD,EAGLE,CO,81631,,
0910,0039,9703288980,GYPSUM CREEK MIDDLE SCHOOL,401 GRUNDEL WAY,GYPSUM,CO,81637,,
0910,0205,9709268107,RED CANYON HIGH SCHOOL,0256 CEMEMTARY ROAD,EDWARDS,CO,81631,,
0910,0471,9703282950,AVON ELEMENTARY SCHOOL,805 WEST BEAVER CREEK,AVON,CO,81620,,
0910,0604,9703282930,BATTLE MOUNTAIN HIGH SCHOOL,151 MILLER RANCH ROAD,EDWARDS,CO,81620,,
0910,0793,9703282960,BERRY CREEK MIDDLE SCHOOL,1000 MILLER RANCH ROAD,EDWARDS,CO,81632,,
0910,2340,9709260656,EAGLE COUNTY CHARTER ACADEMY,1105 MILLER RANCH ROAD,EDWARDS,CO,81632,,
0910,2346,9703286981,EAGLE VALLEY ELEMENTARY SCHOOL,737 EAST 3RD STREET,EAGLE,CO,81631,,
0910,2350,9703288960,EAGLE VALLEY HIGH SCHOOL,641 VALLEY ROAD,GYPSUM,CO,81637,,
0910,2355,9703286224,EAGLE VALLEY MIDDLE SCHOOL,747 EAST 3RD STREET,EAGLE,CO,81631,,
0910,2530,9703282970,EDWARDS ELEMENTARY SCHOOL,0022 MEILE LANE,EDWARDS,CO,81632,,
0910,3710,9703288940,GYPSUM ELEMENTARY SCHOOL,601 HIGHWAY 6,GYPSUM,CO,81637,,
0910,4838,9703282980,JUNE CREEK ELEMENTARY SCHOOL,1121 MILLER RANCH ROAD,EDWARDS,CO,81632,,
0910,5742,9703282940,HOMESTAKE PEAK SCHOOL,750 EAGLE ROAD,AVON,CO,81620,,
0910,6238,3038943162,NEW AMERICA CHARTER SCHOOL,500 RED TABLE DRIVE,GYPSUM,CO,81637,,
0910,7285,,RED TABLE EARLY LEARNING CENTER,500 RED TABLE DRIVE,GYPSUM,CO,81637,,
0910,7296,9703282910,RED SANDSTONE ELEMENTARY SCHOOL,551 NORTH FRONTAGE ROAD,VAIL,CO,81657,,
0910,9061,9703282832,VAIL SKI AND SNOWBOARD ACADEMY (USSA),948 CHAMBERS AVENUE,EAGLE,CO,81631,,
0910,9701,9703289072,WORLD ACADEMY,948 CHAMBERS AVENUE,EAGLE,CO,81631,,
0920,2572,3036462636,LEGACY ACADEMY,1975 LEGACY CIRCLE,ELIZABETH,CO,80107,,
0920,2604,3036464520,ELIZABETH MIDDLE SCHOOL,34427 COUNTY ROAD 13,ELIZABETH,CO,80107,,
0920,2608,3036464616,ELIZABETH HIGH SCHOOL,34500 COUNTY ROAD 13,ELIZABETH,CO,80107,,
0920,3236,3036469345,FRONTIER HIGH SCHOOL,589 SOUTH BANNER STREET,ELIZABETH,CO,80107,,
0920,7300,3036461848,ELIZABETH RUNNING CREEK PRESCHOOL,589 SOUTH BANNER STREET,ELIZABETH,CO,80107,,
0920,7517,3036464620,RUNNING CREEK ELEMENTARY SCHOOL,900 SOUTH ELBERT STREET,ELIZABETH,CO,80107,,
0920,7924,3032662708,SINGING HILLS PRESCHOOL,41012 MADRID DRIVE,PARKER,CO,80134,,
0920,7925,3036461858,SINGING HILLS ELEMENTARY SCHOOL,41012 MADRID DRIVE,PARKER,CO,80134,,
0930,4724,3036212042,KIOWA ELEMENTARY SCHOOL,525 COMANCHE STREET,KIOWA,CO,80117,,
0930,4726,3036212785,KIOWA MIDDLE SCHOOL,525 COMANCHE STREET,KIOWA,CO,80117,,
0930,4728,3036212115,KIOWA HIGH SCHOOL,525 COMANCHE STREET,KIOWA,CO,80117,,
0940,7914,7195412291,SIMLA ELEMENTARY SCHOOL,619 PUEBLO ST,SIMLA,CO,80835,,
0940,7918,7195412291,SIMLA JUNIOR HIGH SCHOOL,619 PUEBLO ST,SIMLA,CO,80835,,
0940,7922,7195412291,SIMLA HIGH SCHOOL,619 PUEBLO ST,SIMLA,CO,80835,,
0950,2570,3036483030,ELBERT ELEMENTARY SCHOOL,24489 MAIN STREET,ELBERT,CO,80106,,
0950,2574,3036483030,ELBERT JUNIOR-SENIOR HIGH SCHOOL,24489 MAIN STREET,ELBERT,CO,80106,,
0960,0044,7197642741,AGATE ELEMENTARY SCHOOL,41032 2ND AVENUE,AGATE,CO,80101,,
0970,1210,7193472766,CALHAN ELEMENTARY SCHOOL,800 BULLDOG DRIVE,CALHAN,CO,80808,,
0970,1215,7193472766,CALHAN MIDDLE SCHOOL,800 BULLDOG DRIVE,CALHAN,CO,80808,,
0970,1218,7193472766,CALHAN HIGH SCHOOL,800 BULLDOG DRIVE,CALHAN,CO,80808,,
0980,0469,7193587196,ATLAS PREPARATORY SCHOOL,1628 SOUTH MURRAY BLVD,COLORADO SPRINGS,CO,80916,,
0980,1000,7195792150,BRICKER ELEMENTARY SCHOOL,4880 DOVER PLACE,COLORADO SPRINGS,CO,80916,,
0980,1306,7195793210,CARMEL MIDDLE SCHOOL,1740 PEPPERWOOD DRIVE,COLORADO SPRINGS,CO,80910,,
0980,1383,7195792155,CENTENNIAL ELEMENTARY SCHOOL,1860 SOUTH CHELTON ROAD,COLORADO SPRINGS,CO,80910,,
0980,3392,7195792165,GIBERSON ELEMENTARY SCHOOL,2880 FERBER DRIVE,COLORADO SPRINGS,CO,80916,,
0980,3522,7195277100,FOX MEADOW MIDDLE SCHOOL,1450 CHEYENNE MEADOWS ROAD,COLORADO SPRINGS,CO,80906,,
0980,3806,7195792080,HARRISON HIGH SCHOOL,2755 JANITELL ROAD,COLORADO SPRINGS,CO,80906,,
0980,3870,,HIGH SCHOOL PREPARATORY ACADEMY,2883 SOUTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80906,,
0980,4378,7195768055,JAMES IRWIN CHARTER HIGH SCHOOL,5525 ASTROZON BLVD.,COLORADO SPRINGS,CO,80916,,
0980,4379,7195912122,JAMES IRWIN CHARTER MIDDLE SCHOOL,5525 ASTROZON BLVD,COLORADO SPRINGS,CO,80916,,
0980,4380,7193029000,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,1626 S MURRAY BOULEVARD,COLORADO SPRINGS,CO,80916,,
0980,6018,7195792179,MONTEREY ELEMENTARY SCHOOL,2311 MONTEREY ROAD,COLORADO SPRINGS,CO,80910,,
0980,6162,7195793400,MOUNTAIN VISTA COMMUNITY SCHOOL,2550 DORSET DRIVE,COLORADO SPRINGS,CO,80910,,
0980,6244,7195792600,NEW HORIZONS DAY SCHOOL,2883 SOUTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80906,,
0980,6460,7195792175,OAK CREEK ELEMENTARY SCHOOL,3333 OAK CREEK DRIVE WEST,COLORADO SPRINGS,CO,80906,,
0980,6578,7195792110,OTERO ELEMENTARY SCHOOL,1650 CHARMWOOD DRIVE,COLORADO SPRINGS,CO,80906,,
0980,6686,7195793220,PANORAMA MIDDLE SCHOOL,2145 SOUTH CHELTON,COLORADO SPRINGS,CO,80916,,
0980,6936,7195792180,PIKES PEAK ELEMENTARY SCHOOL,1520 VERDE DRIVE,COLORADO SPRINGS,CO,80910,,
0980,7611,7195793760,SAND CREEK ELEMENTARY SCHOOL,550 SAND CREEK DRIVE,COLORADO SPRINGS,CO,80916,,
0980,7882,7195792090,SIERRA HIGH SCHOOL,2250 JET WING DRIVE,COLORADO SPRINGS,CO,80916,,
0980,8034,7195404000,SOARING EAGLES ELEMENTARY SCHOOL,4710 HARRIER RIDGE DRIVE,COLORADO SPRINGS,CO,80916,,
0980,8337,7195792185,STRATMOOR HILLS ELEMENTARY SCHOOL,200 LOOMIS AVENUE,COLORADO SPRINGS,CO,80906,,
0980,8350,7195792190,STRATTON MEADOWS ELEMENTARY SCHOOL,610 BROOKSHIRE AVENUE,COLORADO SPRINGS,CO,80906,,
0980,8923,7195792195,TURMAN ELEMENTARY SCHOOL,3245 SPRINGNITE DRIVE,COLORADO SPRINGS,CO,80916,,
0980,9602,7195792115,WILDFLOWER ELEMENTARY SCHOOL,1160 KEITH DRIVE,COLORADO SPRINGS,CO,80916,,
0990,3234,7193913495,FRENCH ELEMENTARY SCHOOL,5225 ALTURAS DRIVE,COLORADO SPRINGS,CO,80911,,
0990,4346,7193913475,TALBOTT ELEMENTARY SCHOOL,DEAN AND FORDHAM STREETS,COLORADO SPRINGS,CO,80911,,
0990,4394,7193913295,JANITELL JUNIOR HIGH SCHOOL,7635 FOUNTAIN MESA ROAD,FOUNTAIN,CO,80817,,
0990,5033,7193913977,JAMES MADISON CHARTER ACADEMY SCHOOL,660 SYRACUSE STREET,COLORADO SPRINGS,CO,80911,,
0990,5602,7193913455,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,6910 DEFOE AVENUE,COLORADO SPRINGS,CO,80911,,
0990,5841,7193913600,MESA RIDGE HIGH SCHOOL,6070 MESA RIDGE PARKWAY,COLORADO SPRINGS,CO,80911,,
0990,6952,7193913395,PINELLO ELEMENTARY SCHOOL,2515 CODY DRIVE,COLORADO SPRINGS,CO,80911,,
0990,8122,7193913355,VENETUCCI ELEMENTARY SCHOOL,405 WILLIS DRIVE,COLORADO SPRINGS,CO,80911,,
0990,8178,7193913215,SPROUL JUNIOR HIGH SCHOOL,235 SUMAC DRIVE,COLORADO SPRINGS,CO,80911,,
0990,8392,7193913415,SUNRISE ELEMENTARY SCHOOL,7070 GRAND VALLEY DRIVE,COLORADO SPRINGS,CO,80911,,
0990,9294,7193913255,WATSON JUNIOR HIGH SCHOOL,136 FONTAINE BOULEVARD,COLORADO SPRINGS,CO,80911,,
0990,9334,7193913435,WEBSTER ELEMENTARY SCHOOL,445 JERSEY LANE,COLORADO SPRINGS,CO,80911,,
0990,9560,7193913121,DISCOVERY HIGH SCHOOL,701 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,,
0990,9562,7193913335,WIDEFIELD ELEMENTARY SCHOOL,509 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,,
0990,9566,7193913200,WIDEFIELD HIGH SCHOOL,615 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,,
0990,9656,7199313050,WIDEFIELD DISTRICT 3 PRESCHOOL,209 LETA DRIVE,COLORADO SPRINGS,CO,80911,,
1000,0203,7193821550,LORRAINE SECONDARY SCHOOL,301 EAST IOWA,FOUNTAIN,CO,80817,,
1000,1332,7193821610,CARSON MIDDLE SCHOOL,6200 PRUSSMAN BOULEVARD,FORT CARSON,CO,80902,,
1000,1334,7193821490,ABRAMS ELEMENTARY SCHOOL,600 CHILES AVENUE,FORT CARSON,CO,80902,,
1000,3027,7193821520,EAGLESIDE ELEMENTARY SCHOOL,9750 SENTRY DRIVE,FOUNTAIN,CO,80817,,
1000,3102,7193821340,ARAGON ELEMENTARY SCHOOL,211 SOUTH MAIN STREET,FOUNTAIN,CO,80817,,
1000,3106,7193821580,FOUNTAIN MIDDLE SCHOOL,515 N. SANTE FE,FOUNTAIN,CO,80817,,
1000,3108,7193821370,MESA ELEMENTARY SCHOOL,400 CAMINO DEL REY,FOUNTAIN,CO,80817,,
1000,3110,7193821640,FOUNTAIN-FORT CARSON HIGH SCHOOL,900 JIMMY CAMP ROAD,FOUNTAIN,CO,80817,,
1000,4474,7193821400,JORDAHL ELEMENTARY SCHOOL,800 PROGRESS DRIVE,FOUNTAIN,CO,80817,,
1000,6138,7193821430,MOUNTAINSIDE ELEMENTARY SCHOOL,5506 HARR AVENUE,FORT CARSON,CO,80902,,
1000,6338,7193821460,PATRIOT ELEMENTARY SCHOOL,7010 HARR AVENUE,FORT CARSON,CO,80902,,
1000,9610,,WEIKEL ELEMENTARY SCHOOL,6565 LINDSTROM STREET,COLORADO SPRINGS,CO,80902,,
1010,0269,7193283000,ACHIEVEK12,1702 NORTH MURRAY BLVD,COLORADO SPRINGS,CO,80915,,
1010,0452,7193282600,AUDUBON ELEMENTARY SCHOOL,2400 EAST VAN BUREN STREET,COLORADO SPRINGS,CO,80909,,
1010,0517,,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,2510 NORTH CHESTNUT STREET,COLORADO SPRINGS,CO,80907,,
1010,0594,7193285400,BATES ELEMENTARY SCHOOL,702 CRAGMOR ROAD,COLORADO SPRINGS,CO,80907,,
1010,0871,7193287900,THE BIJOU SCHOOL,2904 WEST KIOWA STREET,COLORADO SPRINGS,CO,80904,,
1010,1032,7193284000,BRISTOL ELEMENTARY SCHOOL,890 NORTH WALNUT STREET,COLORADO SPRINGS,CO,80905,,
1010,1126,7193284100,BUENA VISTA ELEMENTARY SCHOOL,924 W PIKES PEAK AVE,COLORADO SPRINGS,CO,80905,,
1010,1340,7193287100,CARVER ELEMENTARY SCHOOL,4740 ARTISTIC CIRCLE,COLORADO SPRINGS,CO,80917,,
1010,1613,7193285500,CHIPETA ELEMENTARY SCHOOL,2340 RAMSGATE TERRACE,COLORADO SPRINGS,CO,80919,,
1010,1616,7196331306,CIVA CHARTER ACADEMY,4635 NORTHPARK DRIVE,COLORADO SPRINGS,CO,80918,,
1010,1625,7192280900,MCAULIFFE ELEMENTARY,830 HATHAWAY DRIVE,COLORADO SPRINGS,CO,80915,,
1010,1798,7193282700,COLUMBIA ELEMENTARY SCHOOL,835 EAST ST VRAIN STREET,COLORADO SPRINGS,CO,80903,,
1010,1870,7193283600,CORONADO HIGH SCHOOL,1590 WEST FILLMORE STREET,COLORADO SPRINGS,CO,80904,,
1010,1885,7192278836,COMMUNITY PREP CHARTER SCHOOL,332 EAST WILLAMETTE AVENUE,COLORADO SPRINGS,CO,80903,,
1010,2202,7193286400,DOHERTY HIGH SCHOOL,4515 BARNES ROAD,COLORADO SPRINGS,CO,80917,,
1010,2510,7193282800,EDISON ELEMENTARY SCHOOL,3125 NORTH HANCOCK AVENUE,COLORADO SPRINGS,CO,80907,,
1010,2528,7195202701,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,2560 INTERNATIONAL CIRCLE,COLORADO SPRINGS,CO,80910,,
1010,3175,7192280800,FREEDOM ELEMENTARY SCHOOL,5280 BUTTERFIELD DRIVE,COLORADO SPRINGS,CO,80923,,
1010,3218,7193285600,FREMONT ELEMENTARY SCHOOL,5110 EL CAMINO DRIVE,COLORADO SPRINGS,CO,80918,,
1010,3360,7193282200,GALILEO SCHOOL OF MATH AND SCIENCE,1600 NORTH UNION BLVD,COLORADO SPRINGS,CO,80909,,
1010,3470,7196300577,GLOBE CHARTER SCHOOL,3302 ALPINE PLACE,COLORADO SPRINGS,CO,80909,,
1010,3592,7193285700,GRANT ELEMENTARY SCHOOL,3215 WESTWOOD BOULEVARD,COLORADO SPRINGS,CO,80918,,
1010,3890,7193282900,HUNT ELEMENTARY SCHOOL,917 EAST MORENO AVENUE,COLORADO SPRINGS,CO,80903,,
1010,3920,7193287200,HENRY ELEMENTARY SCHOOL,1310 LEHMBERG BOULEVARD,COLORADO SPRINGS,CO,80915,,
1010,4070,7193283800,HOLMES MIDDLE SCHOOL,2455 MESA ROAD,COLORADO SPRINGS,CO,80904,,
1010,4090,7193282300,MANN MIDDLE SCHOOL,1001 EAST VAN BUREN STREET,COLORADO SPRINGS,CO,80907,,
1010,4138,7193284200,HOWBERT ELEMENTARY SCHOOL,1023 NORTH 31ST STREET,COLORADO SPRINGS,CO,80904,,
1010,4358,7193285800,JACKSON ELEMENTARY SCHOOL,4340 EDWINSTOWE AVENUE,COLORADO SPRINGS,CO,80907,,
1010,4424,7193285300,JENKINS MIDDLE SCHOOL,6410 AUSTIN BLUFFS PARKWAY,COLORADO SPRINGS,CO,80923,,
1010,4530,7193285900,KELLER ELEMENTARY SCHOOL,3730 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,CO,80918,,
1010,5146,7194710684,LIFE SKILLS CENTER OF COLORADO SPRINGS,1810 EASTLAKE BOULEVARD,COLORADO SPRINGS,CO,80910,,
1010,5162,7193284400,LINCOLN ELEMENTARY SCHOOL,2727 NORTH CASCADE AVENUE,COLORADO SPRINGS,CO,80907,,
1010,5404,7193287300,MADISON ELEMENTARY SCHOOL,4120 CONSTITUTION AVENUE,COLORADO SPRINGS,CO,80909,,
1010,5576,7193287700,TWAIN ELEMENTARY SCHOOL,3402 EAST SAN MIGUEL STREET,COLORADO SPRINGS,CO,80909,,
1010,5604,7193286000,KING ELEMENTARY SCHOOL,6110 SAPPORO DRIVE,COLORADO SPRINGS,CO,80918,,
1010,5610,7193286100,MARTINEZ ELEMENTARY SCHOOL,6460 VICKERS DRIVE,COLORADO SPRINGS,CO,80918,,
1010,5878,7193284500,MIDLAND ELEMENTARY SCHOOL,2110 WEST BROADWAY STREET,COLORADO SPRINGS,CO,80904,,
1010,5948,7193286600,MITCHELL HIGH SCHOOL,1205 POTTER DRIVE,COLORADO SPRINGS,CO,80909,,
1010,5988,7193287400,MONROE ELEMENTARY SCHOOL,15 SOUTH CHELTON ROAD,COLORADO SPRINGS,CO,80910,,
1010,6306,7193282400,NORTH MIDDLE SCHOOL,612 EAST YAMPA STREET,COLORADO SPRINGS,CO,80903,,
1010,6680,7193285000,PALMER HIGH SCHOOL,301 NORTH NEVADA AVENUE,COLORADO SPRINGS,CO,80903,,
1010,6856,7193287500,PENROSE ELEMENTARY SCHOOL,4285 SOUTH NONCHALANT CIRCLE,COLORADO SPRINGS,CO,80917,,
1010,7228,7193283200,QUEEN PALMER ELEMENTARY SCHOOL,1921 EAST YAMPA STREET,COLORADO SPRINGS,CO,80909,,
1010,7482,7196370311,ROOSEVELT EDISON CHARTER SCHOOL,205 SOUTH BYRON DRIVE,COLORADO SPRINGS,CO,80910,,
1010,7513,7193287600,RUDY ELEMENTARY SCHOOL,5370 CRACKER BARREL CIRCLE,COLORADO SPRINGS,CO,80917,,
1010,7523,7193285200,RUSSELL MIDDLE SCHOOL,3825 EAST MONTEBELLO DRIVE,COLORADO SPRINGS,CO,80918,,
1010,7556,7193287000,SABIN MIDDLE SCHOOL,3605 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,CO,80917,,
1010,7705,7193286200,SCOTT ELEMENTARY SCHOOL,6175 WHETSTONE DRIVE,COLORADO SPRINGS,CO,80923,,
1010,8246,7193284700,STEELE ELEMENTARY SCHOOL,1720 NORTH WEBER STREET,COLORADO SPRINGS,CO,80907,,
1010,8346,7193283400,STRATTON ELEMENTARY SCHOOL,2460 PASEO ROAD,COLORADO SPRINGS,CO,80907,,
1010,8359,7196386554,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),2520 AIRPORT ROAD,COLORADO SPRINGS,CO,80910,,
1010,8457,7193286900,JACK SWIGERT AEROSPACE ACADEMY,4220 EAST PIKES PEAK AVE,COLORADO SPRINGS,CO,80909,,
1010,8466,7193283500,TAYLOR ELEMENTARY SCHOOL,900 EAST BUENA VENTURA STREET,COLORADO SPRINGS,CO,80907,,
1010,8902,7193286300,TRAILBLAZER ELEMENTARY SCHOOL,2015 WICKES ROAD,COLORADO SPRINGS,CO,80919,,
1010,9298,7193282000,WASSON HIGH SCHOOL,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,,
1010,9404,7193283900,WEST INTERGENERATIONAL CENTER,1920 WEST PIKES PEAK AVENUE,COLORADO SPRINGS,CO,80904,,
1010,9445,7193284900,WEST ELEMENTARY SCHOOL,25 NORTH 20TH STREET,COLORADO SPRINGS,CO,80904,,
1010,9618,7193283300,ROGERS ELEMENTARY SCHOOL,110 SOUTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80910,,
1010,9660,7193287800,WILSON ELEMENTARY SCHOOL,1409 DE REAMER CIRCLE,COLORADO SPRINGS,CO,80915,,
